Type,Publish,Authority ID,Source,Rules,Name Order,ORIGINAL,Prefix,Title,Primary Part of Name,Rest of Name,Suffix,Fuller Form,Number,Dates,Qualifier
persname,TRUE,,lcnaf,,Indirect,"Baker, Burton L. (Burton Lowell), 1912-1978."
persname,TRUE,,lcnaf,,Indirect,"Baker, Deane."
persname,TRUE,http://id.loc.gov/authorities/names/no91001162,lcnaf,,Indirect,"Baker, Henry B. (Henry Brooks), 1837-1920."
persname,TRUE,,lcnaf,,Indirect,"Baker, Herbert F., 1862-1930."
persname,TRUE,,lcnaf,,Indirect,"Balch, Nathaniel A. (Nathaniel Aldrich), 1808-1894."
persname,TRUE,http://id.loc.gov/authorities/names/no97068662,lcnaf,,Indirect,"Bald, F. Clever (Frederick Clever), 1897-1970."
persname,TRUE,http://id.loc.gov/authorities/names/n79081889,lcnaf,,Indirect,"Baldwin, Ralph Belknap, 1912-"
persname,TRUE,,lcnaf,,Indirect,"Ball, Robert P., 1926-"
persname,TRUE,,lcnaf,,Indirect,"Balogh, Tivadar"
persname,TRUE,,lcnaf,,Indirect,"Bandemer, Paul A."
persname,TRUE,http://id.loc.gov/authorities/names/n2001023829,lcnaf,,Indirect,"Bandholtz, Harry Hill, 1864-1925."
persname,TRUE,,lcnaf,,Indirect,"Banér, Johan G. R. (Johan Gustav Runeskeold), 1861-1938."
persname,TRUE,,lcnaf,,Indirect,"Banér, Skulda V. (Skulda Vanadis)"
persname,TRUE,,lcnaf,,Indirect,"Barbeau, Peter."
persname,TRUE,,lcnaf,,Indirect,"Barnard, Ruth M."
persname,TRUE,,lcnaf,,Indirect,"Barnes, J. Milton, 1894-"
persname,TRUE,,lcnaf,,Indirect,"Barnes, Russell Curtis, 1897-"
persname,TRUE,,lcnaf,,Indirect,"Barnett, Douglas."
persname,TRUE,,lcnaf,,Indirect,"Barney, Jane Lockwood."
persname,TRUE,,lcnaf,,Indirect,"Barney, Roger Warren."
persname,TRUE,,lcnaf,,Indirect,"Barnett, Leroy, collector."
persname,TRUE,,lcnaf,,Indirect,"Barrabee, Peter"
persname,TRUE,http://id.loc.gov/authorities/names/no00081496,lcnaf,,Indirect,"Barrett, Albert M. (Albert Moore), 1871-1936."
persname,TRUE,http://id.loc.gov/authorities/names/n85136669,lcnaf,,Indirect,"Barritt, Loren."
persname,TRUE,,lcnaf,,Indirect,"Barritt, Loren S. and Marjorie Rabe Barritt."
persname,TRUE,,lcnaf,,Indirect,"Bartels, Levi."
persname,TRUE,http://id.loc.gov/authorities/names/n85802228,lcnaf,,Indirect,"Bartlett, Harley Harris, 1886-1960."
persname,TRUE,http://id.loc.gov/authorities/names/no2008189085,lcnaf,,Indirect,"Bartlett, Lynn M. (Lynn Mahlon), 1904-1970."
persname,TRUE,http://id.loc.gov/authorities/names/n94048331,lcnaf,,Indirect,"Barwin, Thomas W."
persname,TRUE,,lcnaf,,Indirect,"Bashert, Beth."
persname,TRUE,,lcnaf,,Indirect,"Bashert, Lisa Marshall."
persname,TRUE,http://id.loc.gov/authorities/names/n86083718,lcnaf,,Indirect,"Bassett, David R., 1928-"
persname,TRUE,,lcnaf,,Indirect,"Bassett, Leslie, 1905-"
persname,TRUE,,lcnaf,,Indirect,"Bates, Charles F. (Charles Franklin), d. 1922."
persname,TRUE,http://id.loc.gov/authorities/names/no2001090656,lcnaf,,Indirect,"Bates, Henry Moore, 1869-1949."
persname,TRUE,http://id.loc.gov/authorities/names/n50006342,lcnaf,,Indirect,"Bates, Marston, 1906-1974."
persname,TRUE,,lcnaf,,Indirect,"Bauer, Elizabeth W."
persname,TRUE,,lcnaf,,Indirect,"Beach, William Edward"
persname,TRUE,,lcnaf,,Indirect,"Beadle, Frank D., 1899-"
persname,TRUE,http://id.loc.gov/authorities/names/no2008186663,lcnaf,,Indirect,"Beal, Junius Emery, 1860-1942."
persname,TRUE,,lcnaf,,Indirect,"Beal, Rice Aner, 1823-1883."
persname,TRUE,,lcnaf,,Indirect,"Beardsley, Richard K."
persname,TRUE,,lcnaf,,Indirect,"Beauvais, Francis N., 1918-"
persname,TRUE,,lcnaf,,Indirect,"Beckley, Robert Mark, 1934-"
persname,TRUE,,lcnaf,,Indirect,"Beebe, Lorraine B. (Lorraine Boekeloo)"
persname,TRUE,,lcnaf,,Indirect,"Beekman, Lynwood."
persname,TRUE,http://id.loc.gov/authorities/names/n80164331,lcnaf,,Indirect,"Beeton, Alfred Merle, 1927-"
persname,TRUE,,lcnaf,,Indirect,"Begg, Victor."
persname,TRUE,,lcnaf,,Indirect,"Behee, John Richard."
persname,TRUE,,lcnaf,,Indirect,"Behner, Frederick G., 1874-1968."
persname,TRUE,,lcnaf,,Indirect,"Belcher, Louis D., 1939-"
persname,TRUE,,lcnaf,,Indirect,"Belknap, Ralph Leroy, 1899-"
persname,TRUE,,lcnaf,,Indirect,"Bell, Laird, 1883-1965."
persname,TRUE,,lcnaf,,Indirect,"Bell, Margaret, 1888-1969."
persname,TRUE,,lcnaf,,Indirect,"Belser, Karl J. (Karl Jacob), 1902-1972."
persname,TRUE,http://id.loc.gov/authorities/names/n84805201,lcnaf,,Indirect,"Beman, Wooster Woodruff, 1850-1922."
persname,TRUE,,lcnaf,,Indirect,"BenDor, Jan."
persname,TRUE,http://id.loc.gov/authorities/names/n85073654,lcnaf,,Indirect,"Benford, Harry."
persname,TRUE,http://id.loc.gov/authorities/names/no2008183537,lcnaf,,Indirect,"Bennett, John B. (John Bonifas), 1905-1964."
persname,TRUE,,lcnaf,,Indirect,"Bennett, Wells Ira, 1888-"
persname,TRUE,http://id.loc.gov/authorities/names/n88627143,lcnaf,,Indirect,"Benninghoff, W. S."
persname,TRUE,,lcnaf,,Indirect,"Bennish, Gloria."
persname,TRUE,http://id.loc.gov/authorities/names/no2008189557,lcnaf,,Indirect,"Bentley, Alvin M. (Alvin Morell), 1918-1969."
persname,TRUE,,lcnaf,,Indirect,"Benz, Fred E., d. 1963."
persname,TRUE,,lcnaf,,Indirect,"Berlin, Lawrence S."
persname,TRUE,http://id.loc.gov/authorities/names/n87807224,lcnaf,,Indirect,"Bernstein, I. A."
persname,TRUE,http://id.loc.gov/authorities/names/n90727790,lcnaf,,Indirect,"Berthelot, Helen W."
persname,TRUE,http://id.loc.gov/authorities/names/no91017295,lcnaf,,Indirect,"Bidlack, Russell E. (Russell Eugene), 1920-"
persname,TRUE,,lcnaf,,Indirect,"Bielenberg, Irma, 1891-1981."
persname,TRUE,,lcnaf,,Indirect,"Bigby, Paul."
persname,TRUE,,lcnaf,,Indirect,"Bigelow, John W., 1896-1918."
persname,TRUE,,lcnaf,,Indirect,"Billeau, Ewald H., 1890-"
persname,TRUE,,lcnaf,,Indirect,"Billings, Alan G."
persname,TRUE,http://id.loc.gov/authorities/names/no95055147,lcnaf,,Indirect,"Bingham, Kinsley S. (Kinsley Scott), 1808-1861."
persname,TRUE,,lcnaf,,Indirect,"Binkowski, Don, 1929-, collector."
persname,TRUE,http://id.loc.gov/authorities/names/no95022095,lcnaf,,Indirect,"Binkowski, Don, 1929-"
persname,TRUE,,lcnaf,,Indirect,"Birkerts, Gunnar."
persname,TRUE,,lcnaf,,Indirect,"Bishop, Edwin Whitney, 1869-"
persname,TRUE,,lcnaf,,Indirect,"Bishop, William Warner, 1906-"
persname,TRUE,,lcnaf,,Indirect,"Bishop, William Warner, 1871-1955."
persname,TRUE,http://id.loc.gov/authorities/names/n93084315,lcnaf,,Indirect,"Bishop, William Warner, 1871-1955."
persname,TRUE,,lcnaf,,Indirect,"Blair, Geraldine."
persname,TRUE,http://id.loc.gov/authorities/names/no97053258,lcnaf,,Indirect,"Blakeman, Edward W. (Edward William), 1880-1963."
persname,TRUE,http://id.loc.gov/authorities/names/n85203480,lcnaf,,Indirect,"Blanchard, James J., 1942-"
persname,TRUE,,lcnaf,,Indirect,"Blanchard, Janet."
persname,TRUE,,lcnaf,,Indirect,"Blanshard, Paul, 1892-"
persname,TRUE,,lcnaf,,Indirect,"Blume, William Wirt, 1893-"
persname,TRUE,,lcnaf,,Indirect,"Blum, Nancy, collector"
persname,TRUE,,lcnaf,,Indirect,"Bohn, Theodore R."
persname,TRUE,http://id.loc.gov/authorities/names/n81080002,lcnaf,,Indirect,"Bolcom, William."
persname,TRUE,,lcnaf,,Indirect,"Bolt, Jay A. (1911- )"
persname,TRUE,,lcnaf,,Indirect,"Bonisteel, Roscoe O. (Roscoe Osmond), b. 1888."
persname,TRUE,,lcnaf,,Indirect,"Bonk, Wallace John, 1923-"
persname,TRUE,,lcnaf,,Indirect,"Bonnell, Jay H."
persname,TRUE,http://id.loc.gov/authorities/names/no92004670,lcnaf,,Indirect,"Bonner, Campbell, b. 1876."
persname,TRUE,http://id.loc.gov/authorities/names/n80098143,lcnaf,,Indirect,"Bordin, Ruth Birgitta Anderson, 1917-"
