"2015-11-25T14:15:46; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1242.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1242_bhl-1662fd46.pdf""; Ghostscript 9.15; "
"2015-11-25T14:15:49; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1244.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1244_bhl-0138e194.pdf""; Ghostscript 9.15; "
"2015-11-25T14:15:54; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1247.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1247_bhl-5e56fcdd.pdf""; Ghostscript 9.15; "
"2015-11-25T14:15:58; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1252.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1252_bhl-4f7ed6c5.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:02; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1254.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1254_bhl-8954e778.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:07; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1256.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1256_bhl-47c5e774.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:11; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1257.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1257_bhl-37aa40f6.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:15; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1258.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1258_bhl-5ba629a5.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:20; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1260.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1260_bhl-adc19605.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:24; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1267.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1267_bhl-47279891.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:28; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1269.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1269_bhl-a861042d.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:32; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1270.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1270_bhl-5e302a03.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:36; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1271.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1271_bhl-e1cbe837.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:41; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1272.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1272_bhl-c9f29a7b.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:46; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1273.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1273_bhl-04dab577.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:51; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1274.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1274_bhl-5cc24ff0.pdf""; Ghostscript 9.15; "
"2015-11-25T14:16:56; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1275.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1275_bhl-0221c5ba.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:02; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1282.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1282_bhl-e9edb106.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:06; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1284.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1284_bhl-fa5cd5e3.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:10; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1285.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1285_bhl-39dc295f.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:14; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1287.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1287_bhl-6ad56711.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:18; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1296.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1296_bhl-7ce94324.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:22; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1297.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1297_bhl-1b2029a8.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:25; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1298.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1298_bhl-c2624000.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:29; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1299.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1299_bhl-8da60762.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:33; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1301.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1301_bhl-96c78861.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:37; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1302.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1302_bhl-f13e584f.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:41; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1304.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1304_bhl-9f2beb7b.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:45; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1306.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\jjd1306_bhl-1644e71c.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:51; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\S5restricted\jjd1180.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\S5restricted\jjd1180_bhl-e590e2d5.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:55; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\S5restricted\jjd1219.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\S5restricted\jjd1219_bhl-9844297e.pdf""; Ghostscript 9.15; "
"2015-11-25T14:17:58; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\S5restricted\jjd1268.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS5c\S5restricted\jjd1268_bhl-6b39ed37.pdf""; Ghostscript 9.15; "
"2015-11-25T14:24:53; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1469.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1469_bhl-6b19463b.pdf""; Ghostscript 9.15; "
"2015-11-25T14:24:57; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1532.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1532_bhl-b93fe891.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:01; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1533.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1533_bhl-453498cf.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:13; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1535.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1535_bhl-b3d36185.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:20; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1537.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1537_bhl-aaf9af35.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:25; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1538.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1538_bhl-8ec24681.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:30; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1540.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1540_bhl-662907d0.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:35; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1542.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1542_bhl-1d0d0161.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:44; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1545.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1545_bhl-0774263c.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:50; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1546.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1546_bhl-ce91ff65.pdf""; Ghostscript 9.15; "
"2015-11-25T14:25:56; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1547.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1547_bhl-9383cccc.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:00; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1548.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1548_bhl-c1aeca27.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:05; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1549.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1549_bhl-7b59ae9e.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:11; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1551.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1551_bhl-061cc3b8.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:16; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1552.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1552_bhl-c978d17f.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:21; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1553.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1553_bhl-4590a145.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:26; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1554.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1554_bhl-c438a8cb.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:31; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1556.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1556_bhl-417c5463.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:35; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1557.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1557_bhl-d537e226.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:39; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1558.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1558_bhl-2e34c732.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:43; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1559.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1559_bhl-27776bce.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:47; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1560.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1560_bhl-733e1887.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:52; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1561.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1561_bhl-bd5726f2.pdf""; Ghostscript 9.15; "
"2015-11-25T14:26:56; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1562.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9a\jjd1562_bhl-f5dcf347.pdf""; Ghostscript 9.15; "
"2015-11-25T14:27:48; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1474.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1474_bhl-12da3101.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:33; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1536.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1536_bhl-2551d4be.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:37; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1539.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1539_bhl-ddfaa8ab.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:42; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1541.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1541_bhl-4b6a1219.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:46; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1543.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1543_bhl-3c21e44f.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:50; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1544.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1544_bhl-fc98076c.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:55; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1548.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1548_bhl-a0e46ad1.pdf""; Ghostscript 9.15; "
"2015-11-25T14:28:59; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1563.pdf""; ""Z:\unprocessed\9811_0003\data\Speeches\JJDS9b\jjd1563_bhl-926719c6.pdf""; Ghostscript 9.15; "
